X_features	Y_features	association	p-values	q-values
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	NO3	0.07363826017541004	0.5793889895559003	0.8385682452679466
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	ECCFU	-0.058941566305515114	0.6574491089637213	0.8710778957112053
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	ECMPN	-0.00467275222850505	0.9719806134960026	0.9888679714593042
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	TC 	0.2686123524413667	0.039678698237181585	0.40428888583529615
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	TIC	0.17950985107636097	0.17369724617927376	0.5812443828355547
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	TN	0.1127794742721996	0.39507015847039106	0.7388865657266451
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	TOC	0.2695522641282655	0.03896516358987978	0.40170414888257483
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	CDOM	0.04734873795890694	0.72175759780973	0.9016462587016162
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	INV	0.11799729600233302	0.373424541659099	0.7271542393411216
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	PHYC	0.03597705865473977	0.7867603207109738	0.9271607583042543
D_0__Bacteria_D_1__Firmicutes_D_2__Clostridia_D_3__Clostridiales_D_4__Heliobacteriaceae_D_5__Hydrogenispora	Temp	-0.0907814899733589	0.49410133392361943	0.8023143443928411
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	DO	0.05283722451724451	0.6910396086716869	0.8860185898441212
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	SPC	-0.21713228745347415	0.09855224858253066	0.5214807207970457
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	pH	0.07220156689056012	0.5868304936989526	0.8415042408736101
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	NTU	-0.12609853836297613	0.3412677865348488	0.7010617151942504
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	YSI-PC	-0.2041765513585388	0.12086704229810272	0.5401307198899667
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	YSI-Chl	-0.1305159726059048	0.32448407597096596	0.6813565809667603
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	fDOM ppb	0.038006890512628434	0.775036346854379	0.9203860443514266
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	PO4	-0.3083362275137125	0.01750588816277275	0.2589412624076803
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	NH3	-0.06555452045782811	0.6218067548350401	0.858781293182603
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	NO3	0.22707584386735974	0.08370957623892326	0.5214807207970457
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	ECCFU	-0.24773205666514664	0.0585233891540399	0.48456683731041783
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	ECMPN	-0.2941336084042	0.023745779261208515	0.3044605557644794
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	TC 	-0.12482001593837848	0.3462245820642257	0.7010617151942504
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	TIC	-0.08809091604777773	0.5070402701985366	0.8112644323176585
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	TN	-0.12074798936763995	0.36230717640911714	0.7140543934780657
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	TOC	-0.16720085554974135	0.205603558244614	0.6101505803706413
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	CDOM	-0.22155954779454712	0.09170926884775706	0.5214807207970457
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	INV	-0.26398198685333324	0.043353156722334835	0.4223772387356121
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	PHYC	-0.15394038853891362	0.24438613283380084	0.6355597493000447
D_0__Bacteria_D_1__Actinobacteria_D_2__Acidimicrobiia_D_3__Microtrichales_D_4__Microtrichaceae_D_5__IMCC26207	Temp	-0.026025009864632923	0.8448779714054118	0.9462394551496427
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	DO	-0.05629735359278869	0.671921701906997	0.8823283367493834
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	SPC	0.05612078023688614	0.6728924453489595	0.8823283367493834
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	pH	-0.056124061961948114	0.6728743986354345	0.8823283367493834
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	NTU	-0.05126264834224578	0.6998042519081948	0.8922307858223449
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	YSI-PC	-0.1150164225222267	0.38570147186035275	0.7296987564386989
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	YSI-Chl	-0.13719548327331432	0.3001179251523894	0.6625222755015825
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	fDOM ppb	0.1135251236888753	0.39193248910628753	0.7361694901202755
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	PO4	-0.010812232527259168	0.9352226844004486	0.9792976324816092
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	NH3	0.0029825976667027993	0.9821132248901504	0.993305926970822
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	NO3	-0.15669103209476493	0.23595716045238155	0.6348516045356387
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	ECCFU	0.1216195235020296	0.3588272823185431	0.7091645663080461
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	ECMPN	0.008878229234159594	0.9467909595171933	0.9792976324816092
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	TC 	-0.02106398044821266	0.8741800473385846	0.9533148320341162
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	TIC	0.0003728138132427019	0.9977640389782121	1.0
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	TN	0.036536821417109296	0.7835224001874391	0.9252405889947306
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	TOC	0.010439091833459797	0.937453669941106	0.9792976324816092
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	CDOM	-0.04268842910468382	0.7481901345609403	0.915644383799619
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	INV	-0.09283199590704874	0.4843572112376041	0.796118291462988
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	PHYC	-0.05387238316694193	0.6852993498780244	0.8824463756351534
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Planctomycetales_D_4__uncultured_D_5__uncultured bacterium	Temp	-0.001677686673018953	0.9899382751637115	0.9985526972011379
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	DO	-0.04626550344377806	0.7278740463183757	0.9016462587016162
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	SPC	0.02313680915030925	0.8619142080340945	0.9462394551496427
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	pH	-0.050132684552091605	0.7061181840143445	0.8956568301030542
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	NTU	-0.09252830276531503	0.48579395074853904	0.796118291462988
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	YSI-PC	-0.14650528676160116	0.2681910092386348	0.6379418941016606
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	YSI-Chl	-0.16963274312067375	0.19899257828412228	0.6002537677396785
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	fDOM ppb	0.03855402283200031	0.771884604497163	0.9178022600584731
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	PO4	-0.21590883775436645	0.10051156907987813	0.5214807207970457
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	NH3	0.12337287306240095	0.35188867119748735	0.7010617151942504
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	NO3	0.07711367986946814	0.5615683630163419	0.8244860057428273
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	ECCFU	0.09273177222384855	0.48483111063700357	0.796118291462988
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	ECMPN	0.13916507387576232	0.29316600632665574	0.6551694285355265
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	TC 	-0.2158962185172211	0.10053193473112058	0.5214807207970457
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	TIC	-0.2158962185172211	0.10053193473112058	0.5214807207970457
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	TN	0.17734850502720143	0.17902181257816488	0.5812443828355547
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	TOC	-0.07710804566400062	0.5615970429946002	0.8244860057428273
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	CDOM	-0.13108367762880105	0.3223657256430732	0.678443254286685
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	INV	-0.13108176225086296	0.3223728579382962	0.678443254286685
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	PHYC	-0.14650314604508213	0.26819807892980707	0.6379418941016606
D_0__Bacteria_D_1__Acidobacteria_D_2__Aminicenantia_D_3__Aminicenantales_D_4__metagenome_D_5__	Temp	-0.2158993731190684	0.10052684335300598	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	DO	-0.052382636952230534	0.6935659275446604	0.8878807748303774
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	SPC	0.018831225262210965	0.8874251658392036	0.9610247744455055
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	pH	-0.06358240906652594	0.6323507527128716	0.8599853299649884
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	NTU	0.13626543977520608	0.3034375095215596	0.6668935987517501
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	YSI-PC	0.20225740427328362	0.12447612291858479	0.5401307198899667
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	YSI-Chl	0.20243790059078717	0.12413324214735123	0.5401307198899667
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	fDOM ppb	-0.1028996195012466	0.43802199548933574	0.7767866945386479
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	PO4	0.03448729340591287	0.795395160997042	0.9295571505963883
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	NH3	-0.12377780316816618	0.35029805833471783	0.7010617151942504
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	NO3	0.09545009926534162	0.4720647744781886	0.796118291462988
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	ECCFU	-0.17570378164924552	0.1831521073951933	0.5895314376280072
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	ECMPN	-0.07326875494295919	0.5812987584466869	0.8385682452679466
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	TC 	-0.01752224922240699	0.8952047472586423	0.964392685790708
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	TIC	-0.06058224465193906	0.6485311986028475	0.8655209605413942
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	TN	-0.07531059108424569	0.5707816890017907	0.8323594335122392
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	TOC	0.03709605847961607	0.7802911604093311	0.9236749252527041
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	CDOM	0.08612250762604334	0.5166148769646168	0.811530198477211
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	INV	0.11333705524394705	0.39272248411330946	0.7366789001861288
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	PHYC	0.1079311759642193	0.4158295395699826	0.7506930353323102
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Rhizobiales_D_4__Rhizobiales Incertae Sedis_D_5__Phreatobacter	Temp	0.02628375787729693	0.8433550508382638	0.9462394551496427
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	DO	-0.22711167601510765	0.08365947239305228	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	SPC	0.09793299732690061	0.46056354516929054	0.7884270453772062
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	pH	-0.21454179876052148	0.10273644633429295	0.5280932264061393
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	NTU	-0.3731888207003967	0.003600968151159474	0.10330050049790813
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	YSI-PC	-0.3358748463906699	0.009302473765553095	0.1785509266842256
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	YSI-Chl	-0.3099386076329839	0.016898989344603325	0.25418513273951326
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	fDOM ppb	0.30420243763014615	0.01915805934984136	0.27136602769850104
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	PO4	0.021410191940751493	0.8721292325862006	0.9519893360252359
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	NH3	0.23619269168700613	0.07170461258764287	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	NO3	0.3281403089796059	0.011172857809015859	0.1983182261100315
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	ECCFU	-0.017174908179605913	0.8972707632509458	0.964392685790708
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	ECMPN	-0.027030356714748207	0.8389639865569709	0.9462394551496427
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	TC 	0.15182670703440845	0.25100142307092077	0.6379418941016606
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	TIC	0.2575947299814058	0.048876655238907114	0.4371959082787282
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	TN	0.23570164658994378	0.07231412892833398	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	TOC	-0.015811652125408727	0.9053859607867307	0.964392685790708
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	CDOM	-0.2963948205868543	0.022641914738530368	0.29908389701128485
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	INV	-0.21566385533107132	0.10090750827322074	0.5224746098376425
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	PHYC	-0.3276205015411903	0.011309463463488817	0.19960019947561167
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Ga0077536_D_4__metagenome_D_5__	Temp	-0.34696739566697404	0.00709655231024685	0.15669403631932552
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	DO	-0.2557858722278582	0.05054134565534945	0.44507727646881373
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	SPC	0.11632795430970289	0.3802705555369008	0.7271542393411216
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	pH	-0.24452990995598303	0.06196751466775882	0.49996517516032685
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	NTU	-0.26076934269751134	0.04606349489611528	0.4303300181084454
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	YSI-PC	-0.262194837131458	0.044844216407361595	0.42375923526863846
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	YSI-Chl	-0.23460126086524316	0.0736949933827298	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	fDOM ppb	0.25668959251240797	0.04970396384767537	0.44043450024149156
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	PO4	0.039475572500576796	0.7665843384946041	0.9178022600584731
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	NH3	0.22698547044698442	0.08383604981764928	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	NO3	0.04958107274147189	0.7092076403566837	0.8981715489912963
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	ECCFU	0.025161176449013004	0.8499663181668015	0.9462394551496427
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	ECMPN	0.030481009645009122	0.8187345856772001	0.9344758539586985
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	TC 	-0.15142005052751512	0.2522879757960596	0.6379418941016606
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	TIC	0.017483178027347928	0.8954371119902858	0.964392685790708
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	TN	0.09062479603666915	0.494850127249431	0.8028416803132729
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	TOC	-0.3333697854206044	0.009876012722282893	0.18392049922153061
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	CDOM	-0.16219297608431907	0.21970315505932206	0.6187379641821045
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	INV	-0.12516686464241988	0.3448754683252171	0.7010617151942504
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	PHYC	-0.19461662810761954	0.13966008237221558	0.5487782678050769
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Limnobacter	Temp	-0.24464707617880427	0.061838679885355706	0.49996517516032685
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	DO	0.028576303366175972	0.8298872627421146	0.942374980482849
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	SPC	-0.04374373463001389	0.7421780669225724	0.9129582537459006
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	pH	-0.017591925491361963	0.8947903893566086	0.964392685790708
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	NTU	0.07371101179114307	0.5790133145646633	0.8385682452679466
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	YSI-PC	0.15794558230137265	0.23218003077260566	0.6319034857634883
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	YSI-Chl	0.18253169656763074	0.16644722729286948	0.5745845391955412
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	fDOM ppb	-0.1387393496880603	0.2946596670457919	0.655207397444606
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_________	PO4	-0.062134134004522105	0.6401407910007063	0.8599853299649884
